model,forecast_date,target,location_name,point,quantile_0.025,quantile_0.975
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Montana,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,National,5453,4553,7662
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Nebraska,20,17,25
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Nevada,21,6,25
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,New Hampshire,10,6,49
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,New Jersey,30,10,45
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,New Mexico,26,24,37
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,New York,33,6,59
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,North Carolina,285,240,368
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,North Dakota,6,5,11
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Ohio,110,100,126
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Oklahoma,1,0,8
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Oregon,0,0,1
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Pennsylvania,87,83,95
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Puerto Rico,17,14,26
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Rhode Island,18,16,87
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,South Carolina,144,117,224
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,South Dakota,12,9,17
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Tennessee,12,2,15
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Texas,369,338,423
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Utah,103,78,172
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Vermont,0,0,5
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Virginia,30,5,42
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Washington,95,81,146
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,West Virginia,6,1,7
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Wisconsin,182,161,217
COVID19SimCons-COVID19Sim,2020-06-01,110 day ahead inc hosp,Wyoming,1,0,2
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Alabama,184,153,250
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Alaska,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Arizona,228,190,291
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Arkansas,19,17,22
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,California,1978,1607,3061
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Colorado,46,43,49
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Connecticut,37,34,39
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Delaware,11,9,14
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,District of Columbia,31,28,33
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Florida,72,68,76
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Georgia,113,110,117
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Hawaii,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Idaho,10,8,16
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Illinois,229,195,255
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Indiana,53,42,60
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Iowa,31,28,35
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Kansas,3,1,5
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Kentucky,52,47,60
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Louisiana,104,96,125
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Maine,17,14,77
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Maryland,274,239,329
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Massachusetts,155,138,188
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Michigan,30,24,35
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Minnesota,14,10,20
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Mississippi,91,82,234
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Missouri,69,61,75
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Montana,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,National,5475,4567,7703
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Nebraska,20,17,25
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Nevada,20,6,25
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,New Hampshire,10,6,49
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,New Jersey,29,9,45
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,New Mexico,26,24,37
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,New York,32,6,57
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,North Carolina,287,242,371
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,North Dakota,6,4,11
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Ohio,110,101,127
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Oklahoma,1,0,7
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Oregon,0,0,1
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Pennsylvania,87,83,95
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Puerto Rico,17,14,26
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Rhode Island,18,16,87
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,South Carolina,144,118,223
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,South Dakota,12,9,17
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Tennessee,12,2,15
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Texas,370,338,425
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Utah,105,79,175
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Vermont,0,0,5
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Virginia,29,5,41
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Washington,96,81,147
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,West Virginia,6,1,7
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Wisconsin,183,161,218
COVID19SimCons-COVID19Sim,2020-06-01,111 day ahead inc hosp,Wyoming,1,0,2
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Alabama,185,154,253
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Alaska,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Arizona,230,191,293
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Arkansas,19,17,22
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,California,1995,1618,3095
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Colorado,45,43,48
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Connecticut,37,34,39
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Delaware,11,9,13
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,District of Columbia,31,28,33
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Florida,72,68,76
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Georgia,113,110,117
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Hawaii,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Idaho,10,8,16
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Illinois,228,193,254
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Indiana,53,42,60
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Iowa,31,27,35
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Kansas,3,1,5
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Kentucky,52,47,60
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Louisiana,104,96,125
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Maine,17,14,77
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Maryland,276,240,331
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Massachusetts,155,139,188
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Michigan,30,23,35
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Minnesota,14,10,20
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Mississippi,91,82,234
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Missouri,69,61,75
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Montana,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,National,5496,4581,7745
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Nebraska,20,17,25
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Nevada,20,6,25
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,New Hampshire,10,6,48
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,New Jersey,29,9,44
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,New Mexico,26,24,37
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,New York,31,6,54
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,North Carolina,288,243,375
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,North Dakota,6,4,11
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Ohio,110,101,127
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Oklahoma,1,0,7
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Oregon,0,0,1
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Pennsylvania,87,83,95
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Puerto Rico,17,13,26
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Rhode Island,18,16,87
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,South Carolina,145,118,223
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,South Dakota,11,9,17
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Tennessee,12,2,15
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Texas,371,339,426
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Utah,106,80,178
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Vermont,0,0,5
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Virginia,29,4,40
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Washington,97,82,148
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,West Virginia,6,1,7
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Wisconsin,184,162,218
COVID19SimCons-COVID19Sim,2020-06-01,112 day ahead inc hosp,Wyoming,1,0,2
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Alabama,187,155,255
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Alaska,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Arizona,231,192,295
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Arkansas,19,17,21
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,California,2012,1629,3129
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Colorado,45,43,48
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Connecticut,37,34,39
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Delaware,11,9,13
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,District of Columbia,31,28,33
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Florida,72,68,76
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Georgia,113,110,117
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Hawaii,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Idaho,11,8,16
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Illinois,227,192,253
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Indiana,53,42,59
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Iowa,31,27,35
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Kansas,3,1,5
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Kentucky,51,47,59
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Louisiana,104,95,125
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Maine,17,15,77
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Maryland,277,241,332
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Massachusetts,156,139,189
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Michigan,30,23,35
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Minnesota,14,10,20
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Mississippi,91,82,233
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Missouri,69,61,75
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Montana,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,National,5516,4595,7788
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Nebraska,20,17,25
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Nevada,20,5,25
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,New Hampshire,10,6,48
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,New Jersey,29,8,44
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,New Mexico,26,24,37
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,New York,29,5,52
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,North Carolina,289,245,378
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,North Dakota,6,4,11
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Ohio,111,101,128
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Oklahoma,1,0,7
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Oregon,0,0,1
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Pennsylvania,87,83,95
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Puerto Rico,17,13,26
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Rhode Island,18,16,87
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,South Carolina,146,119,222
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,South Dakota,11,9,17
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Tennessee,12,2,15
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Texas,372,340,428
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Utah,107,81,181
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Vermont,0,0,5
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Virginia,28,4,40
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Washington,98,82,150
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,West Virginia,6,1,7
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Wisconsin,184,162,219
COVID19SimCons-COVID19Sim,2020-06-01,113 day ahead inc hosp,Wyoming,1,0,2
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Alabama,188,156,257
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Alaska,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Arizona,232,193,297
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Arkansas,18,17,21
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,California,2029,1641,3164
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Colorado,45,43,48
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Connecticut,37,34,39
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Delaware,11,9,13
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,District of Columbia,31,28,33
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Florida,72,68,76
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Georgia,113,110,117
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Hawaii,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Idaho,11,8,16
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Illinois,226,191,252
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Indiana,52,41,59
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Iowa,31,27,34
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Kansas,3,1,5
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Kentucky,51,47,59
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Louisiana,104,95,124
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Maine,17,15,77
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Maryland,278,241,334
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Massachusetts,156,139,190
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Michigan,30,23,35
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Minnesota,14,10,19
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Mississippi,91,82,232
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Missouri,69,61,74
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Montana,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,National,5538,4610,7831
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Nebraska,20,17,25
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Nevada,20,5,24
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,New Hampshire,10,6,48
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,New Jersey,28,8,43
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,New Mexico,26,24,37
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,New York,28,5,50
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,North Carolina,291,246,381
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,North Dakota,6,4,11
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Ohio,111,101,128
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Oklahoma,1,0,6
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Oregon,0,0,1
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Pennsylvania,87,83,95
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Puerto Rico,17,13,26
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Rhode Island,18,16,87
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,South Carolina,146,119,222
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,South Dakota,11,9,17
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Tennessee,11,2,15
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Texas,373,341,429
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Utah,109,82,183
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Vermont,0,0,5
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Virginia,27,4,39
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Washington,98,83,151
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,West Virginia,6,1,7
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Wisconsin,185,162,220
COVID19SimCons-COVID19Sim,2020-06-01,114 day ahead inc hosp,Wyoming,1,0,2
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Alabama,189,157,259
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Alaska,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Arizona,233,194,299
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Arkansas,18,17,21
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,California,2046,1652,3199
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Colorado,45,43,48
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Connecticut,37,34,39
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Delaware,11,9,13
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,District of Columbia,31,28,33
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Florida,72,68,76
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Georgia,113,110,117
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Hawaii,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Idaho,11,8,16
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Illinois,225,189,251
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Indiana,52,41,59
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Iowa,30,27,34
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Kansas,3,1,5
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Kentucky,51,47,59
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Louisiana,104,95,124
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Maine,17,15,78
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Maryland,279,242,335
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Massachusetts,157,139,190
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Michigan,30,23,35
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Minnesota,14,9,19
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Mississippi,91,82,231
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Missouri,68,60,74
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Montana,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,National,5560,4624,7874
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Nebraska,20,17,25
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Nevada,20,5,24
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,New Hampshire,10,6,48
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,New Jersey,28,7,43
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,New Mexico,26,24,36
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,New York,26,5,49
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,North Carolina,293,248,384
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,North Dakota,6,4,11
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Ohio,111,101,129
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Oklahoma,1,0,6
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Oregon,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Pennsylvania,87,83,95
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Puerto Rico,17,13,26
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Rhode Island,18,16,87
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,South Carolina,147,120,221
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,South Dakota,11,9,17
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Tennessee,11,2,14
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Texas,374,341,431
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Utah,110,83,186
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Vermont,0,0,5
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Virginia,27,4,38
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Washington,99,83,152
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,West Virginia,6,1,7
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Wisconsin,185,163,221
COVID19SimCons-COVID19Sim,2020-06-01,115 day ahead inc hosp,Wyoming,1,0,1
COVID19SimCons-COVID19Sim,2020-06-01,116 day ahead inc hosp,Alabama,191,158,262
