state,statename,collectionDate,InpatBeds_Occ_AnyPat_Est,InpatBeds_Occ_AnyPat_LoCI,InpatBeds_Occ_AnyPat_UpCI,InpatBeds_Occ_AnyPat_Est_Avail,InBedsOccAnyPat__Numbeds_Est,InBedsOccAnyPat__Numbeds_LoCI,InBedsOccAnyPat__Numbeds_UpCI,InpatBeds_Occ_COVID_Est,InpatBeds_Occ_COVID_LoCI,InpatBeds_Occ_COVID_UpCI,InBedsOccCOVID__Numbeds_Est,InBedsOccCOVID__Numbeds_LoCI,InBedsOccCOVID__Numbeds_UpCI,ICUBeds_Occ_AnyPat_Est,ICUBeds_Occ_AnyPat_LoCI,ICUBeds_Occ_AnyPat_UpCI,ICUBeds_Occ_AnyPat_Est_Avail,ICUBedsOccAnyPat__N_ICUBeds_Est,ICUBedsOccAnyPat__N_ICUBeds_LoCI,ICUBedsOccAnyPat__N_ICUBeds_UpCI,Notes
SD,South Dakota,26MAY2020,767,59,1476,1363,37.0,18.9,55.1,72,7,173,3.4,0.4,7.0,60,6,115,141,29.8,17.4,42.3,
SD,South Dakota,27MAY2020,836,531,1142,728,40.1,25.5,54.7,63,41,149,3.0,1.6,8.4,61,41,82,52,24.0,12.3,35.8,
SD,South Dakota,28MAY2020,519,43,995,656,35.1,10.1,60.0,25,6,51,1.6,0.1,3.7,29,11,46,39,30.9,14.6,47.2,
SD,South Dakota,29MAY2020,427,0,1123,1376,37.0,13.6,60.4,18,0,112,1.5,0.0,5.2,23,0,111,118,32.8,14.8,50.9,
SD,South Dakota,30MAY2020,631,0,1431,1606,35.7,17.9,53.5,53,0,150,3.0,0.2,6.3,67,0,157,88,48.0,28.1,68.0,
SD,South Dakota,31MAY2020,582,0,1362,1655,33.5,15.7,51.3,58,0,152,3.2,0.2,6.3,72,0,163,84,50.9,36.0,65.8,
SD,South Dakota,01JUN2020,692,0,1599,1545,38.5,19.3,57.6,43,0,108,2.5,0.5,4.6,78,0,171,78,54.3,34.3,74.3,
SD,South Dakota,02JUN2020,771,0,1723,1466,42.0,22.0,61.9,42,0,117,2.5,0.2,5.2,71,0,163,85,49.8,26.5,73.1,
TN,Tennessee,15APR2020,10610,7342,13879,10449,51.5,47.2,55.7,703,416,990,3.4,2.5,4.3,1766,1027,2505,1151,63.1,58.1,68.0,
TN,Tennessee,16APR2020,10633,7601,13665,9899,52.3,48.4,56.2,677,426,929,3.3,2.6,4.1,1744,1059,2429,1028,63.9,58.9,68.9,
TN,Tennessee,17APR2020,10611,7669,13552,9893,51.7,47.9,55.4,719,466,972,3.5,2.7,4.3,1690,1042,2339,1029,62.1,57.3,66.9,
TN,Tennessee,18APR2020,10170,7322,13018,10289,49.9,46.2,53.6,679,422,936,3.3,2.5,4.2,1729,1084,2374,1025,61.6,57.2,66.0,
TN,Tennessee,19APR2020,10138,7345,12931,10256,49.7,45.7,53.7,642,414,870,3.1,2.4,3.9,1728,1092,2363,1094,61.2,56.2,66.3,
TN,Tennessee,20APR2020,10663,7637,13689,9380,52.3,47.8,56.8,674,430,919,3.3,2.5,4.1,1802,1168,2437,804,64.2,59.7,68.7,
TN,Tennessee,21APR2020,10665,7542,13787,9423,53.2,48.6,57.9,616,378,854,3.1,2.3,3.8,1677,1024,2331,940,64.0,59.3,68.7,
TN,Tennessee,22APR2020,10786,7663,13910,8839,53.9,49.6,58.3,661,411,910,3.3,2.5,4.1,1646,986,2306,903,62.9,58.0,67.8,
TN,Tennessee,23APR2020,10658,7500,13817,8820,54.3,50.0,58.6,629,377,880,3.2,2.3,4.1,1593,937,2248,918,62.7,58.0,67.4,
TN,Tennessee,24APR2020,10612,7331,13893,9367,54.2,50.0,58.4,607,348,867,3.1,2.3,3.9,1647,937,2357,942,65.3,60.3,70.3,
TN,Tennessee,25APR2020,10519,7326,13712,9480,52.4,48.2,56.6,684,412,956,3.4,2.5,4.3,1662,969,2355,893,64.9,59.7,70.2,
TN,Tennessee,26APR2020,10405,7223,13586,9640,52.0,47.6,56.5,694,406,982,3.5,2.6,4.4,1580,905,2255,967,62.2,56.5,67.8,
TN,Tennessee,27APR2020,10660,7421,13900,9384,53.2,48.9,57.5,687,397,978,3.4,2.5,4.4,1595,917,2272,948,62.7,57.6,67.8,
TN,Tennessee,28APR2020,10914,7592,14236,9156,54.5,50.2,58.7,730,378,1083,3.6,2.4,4.9,1704,1003,2405,851,66.8,62.2,71.3,
TN,Tennessee,29APR2020,11247,7832,14663,9280,56.1,51.6,60.5,706,393,1018,3.5,2.5,4.5,1726,1023,2428,918,67.4,61.8,72.9,
TN,Tennessee,30APR2020,11484,8047,14920,9046,55.9,51.4,60.5,738,414,1063,3.6,2.5,4.7,1760,1070,2449,888,66.6,60.8,72.4,
TN,Tennessee,01MAY2020,11371,8033,14710,9150,55.4,51.1,59.7,612,364,860,3.0,2.2,3.8,1751,1049,2453,889,66.3,60.7,71.9,
TN,Tennessee,02MAY2020,10836,7577,14096,9641,52.9,48.3,57.5,557,326,787,2.7,2.0,3.5,1784,1065,2502,848,67.7,61.7,73.6,
TN,Tennessee,03MAY2020,10950,7691,14208,9585,53.4,48.9,57.9,559,322,795,2.7,2.0,3.5,1789,1073,2505,858,67.7,61.1,74.4,
TN,Tennessee,04MAY2020,11262,7906,14618,9083,54.9,50.3,59.5,574,331,816,2.8,2.0,3.6,1794,1071,2516,864,67.8,61.6,74.0,
TN,Tennessee,05MAY2020,11810,8258,15362,8510,58.1,53.4,62.7,637,364,910,3.1,2.3,4.0,1902,1153,2650,755,71.4,65.2,77.7,
TN,Tennessee,06MAY2020,11889,8245,15534,7942,58.6,53.1,64.0,614,285,943,3.0,1.8,4.2,1883,1113,2653,836,70.5,63.7,77.3,
TN,Tennessee,07MAY2020,11782,8209,15356,8415,59.2,53.9,64.5,679,318,1040,3.4,2.1,4.8,1870,1116,2624,833,68.9,63.6,74.3,
TN,Tennessee,08MAY2020,11670,8175,15166,8193,57.8,53.1,62.4,643,326,961,3.2,1.9,4.5,1840,1115,2565,725,68.0,62.7,73.3,
TN,Tennessee,09MAY2020,10473,7146,13800,9831,54.0,48.1,60.0,476,283,669,2.5,1.7,3.2,1674,973,2375,1224,66.2,57.3,75.1,
TN,Tennessee,10MAY2020,11969,8713,15225,8188,57.7,53.1,62.2,477,191,763,2.3,1.3,3.3,1893,1172,2614,762,64.7,59.1,70.2,
TN,Tennessee,11MAY2020,11190,7787,14594,9035,55.5,50.9,60.2,672,282,1062,3.3,1.8,4.9,1796,1058,2534,881,67.4,61.8,73.0,
TN,Tennessee,12MAY2020,11659,8127,15190,8685,57.6,53.1,62.2,658,305,1011,3.3,1.9,4.6,1818,1081,2555,837,67.8,61.9,73.6,
TN,Tennessee,13MAY2020,12239,8594,15885,8103,60.2,55.7,64.6,695,271,1120,3.4,1.7,5.1,1834,1097,2571,788,69.9,64.1,75.8,
TN,Tennessee,14MAY2020,12177,8583,15771,7796,59.9,55.1,64.7,707,467,948,3.5,2.6,4.3,1816,1065,2566,790,69.3,62.8,75.8,
TN,Tennessee,15MAY2020,11638,8144,15132,8263,58.5,54.2,62.8,544,299,788,2.7,1.9,3.6,1797,1037,2557,772,70.0,63.8,76.1,
TN,Tennessee,16MAY2020,11125,7707,14543,8772,55.9,51.7,60.2,504,262,746,2.5,1.7,3.4,1746,1005,2486,824,67.9,61.9,73.9,
TN,Tennessee,17MAY2020,10872,7523,14221,9032,54.6,50.0,59.3,514,262,765,2.6,1.7,3.5,1740,997,2483,868,66.7,60.3,73.2,
TN,Tennessee,18MAY2020,11262,7837,14686,8634,56.6,52.3,60.9,574,283,865,2.9,1.8,3.9,1759,1009,2509,847,67.5,61.6,73.4,
TN,Tennessee,19MAY2020,11937,8268,15605,8016,60.0,55.4,64.5,573,287,859,2.9,1.9,3.9,1854,1082,2627,778,70.9,65.1,76.7,
TN,Tennessee,20MAY2020,12229,8460,15997,7455,61.4,56.6,66.2,557,280,834,2.8,1.8,3.8,1849,1072,2626,778,70.7,65.4,76.0,
TN,Tennessee,21MAY2020,12187,8411,15963,7429,61.9,57.1,66.8,536,287,784,2.7,1.9,3.6,1856,1117,2594,679,70.5,65.5,75.4,
TN,Tennessee,22MAY2020,12165,8365,15964,7631,61.5,56.4,66.5,525,271,778,2.7,1.7,3.6,1773,1027,2520,767,69.8,64.1,75.5,
TN,Tennessee,23MAY2020,11330,7734,14926,8247,58.1,53.3,62.9,481,247,716,2.5,1.6,3.3,1702,976,2428,815,67.9,62.1,73.6,
TN,Tennessee,24MAY2020,10905,7509,14300,8564,55.4,50.6,60.2,489,257,720,2.5,1.7,3.3,1658,939,2377,822,65.9,60.5,71.4,
TN,Tennessee,25MAY2020,10747,7341,14154,8909,55.2,50.5,60.0,495,259,730,2.5,1.7,3.4,1615,915,2315,886,64.5,58.1,70.8,
TN,Tennessee,26MAY2020,11359,7822,14895,7967,58.1,53.5,62.7,470,281,658,2.4,1.7,3.1,1688,953,2423,681,67.9,63.0,72.8,
TN,Tennessee,27MAY2020,11856,8012,15701,7477,61.0,56.4,65.7,508,275,740,2.6,1.8,3.4,1713,955,2470,614,71.6,66.9,76.2,
TN,Tennessee,28MAY2020,12032,8074,15991,7110,62.3,57.3,67.2,445,252,638,2.3,1.6,3.0,1707,916,2497,584,74.1,70.6,77.6,
TN,Tennessee,29MAY2020,12091,7785,16398,7467,63.1,57.2,68.9,432,177,686,2.3,1.3,3.2,1710,916,2504,752,74.7,69.2,80.1,
TN,Tennessee,30MAY2020,11792,7952,15632,7946,60.3,55.4,65.2,464,281,648,2.4,1.7,3.0,1776,1012,2540,651,72.4,67.4,77.3,
TN,Tennessee,31MAY2020,11243,7540,14946,8495,57.5,52.3,62.7,465,284,646,2.4,1.8,3.0,1689,955,2424,739,68.8,63.9,73.6,
TN,Tennessee,01JUN2020,11637,7801,15472,8102,59.5,54.4,64.6,502,308,696,2.6,1.9,3.2,1709,976,2441,732,69.2,64.4,74.0,
TN,Tennessee,02JUN2020,12323,8294,16351,7415,63.0,58.1,67.9,561,346,777,2.9,2.1,3.6,1800,1044,2555,642,72.9,67.6,78.3,
TX,Texas,01APR2020,38635,26221,51050,35758,52.0,47.9,56.1,4529,2505,6553,6.1,4.1,8.0,6043,3635,8450,7029,45.6,31.6,59.7,
TX,Texas,02APR2020,38137,26093,50182,36006,51.5,47.7,55.3,4036,2406,5666,5.4,4.2,6.7,5863,3444,8283,7126,44.5,30.2,58.9,
TX,Texas,03APR2020,38513,26559,50466,34741,52.6,49.2,56.1,4422,2610,6234,6.0,4.5,7.6,6055,3575,8534,6944,46.0,30.9,61.0,
TX,Texas,04APR2020,37373,25630,49116,35624,51.3,47.7,54.8,4528,2617,6438,6.2,4.5,7.9,5921,3445,8398,7030,45.1,30.2,60.0,
TX,Texas,05APR2020,36954,25765,48143,36887,49.6,46.1,53.2,4396,2747,6046,5.9,4.5,7.4,5969,3478,8461,7092,44.8,29.9,59.7,
TX,Texas,06APR2020,37853,26911,48794,35974,51.7,47.4,56.1,4148,2471,5826,5.7,4.1,7.3,6134,3819,8450,7229,46.8,33.7,59.9,
TX,Texas,07APR2020,38627,27974,49279,34851,52.9,49.3,56.6,4302,2898,5707,5.9,4.7,7.1,6200,3854,8546,7030,47.2,34.2,60.2,
TX,Texas,08APR2020,38468,27816,49121,33787,53.6,50.1,57.1,4515,2724,6306,6.3,4.4,8.2,6744,4330,9158,6340,49.6,36.1,63.1,
TX,Texas,09APR2020,38700,29083,48318,33484,54.0,50.8,57.2,4443,2663,6222,6.2,4.2,8.2,6338,4097,8579,7232,47.8,36.8,58.9,
TX,Texas,10APR2020,37483,28456,46510,33869,52.8,49.5,56.1,4166,2205,6126,5.9,3.6,8.2,6243,4270,8215,7109,46.5,37.0,56.0,
TX,Texas,11APR2020,36195,27820,44571,36308,50.4,47.2,53.5,4549,3108,5989,6.3,4.8,7.8,6029,4171,7888,7385,45.6,36.6,54.5,
TX,Texas,12APR2020,36448,28257,44639,35457,50.2,46.9,53.6,4381,2665,6098,6.0,4.2,7.9,6016,4274,7758,7200,45.0,36.4,53.6,
TX,Texas,13APR2020,35976,27661,44292,36610,50.6,47.5,53.6,4012,2326,5697,5.6,3.7,7.5,5584,3633,7534,7737,48.3,38.3,58.2,
TX,Texas,14APR2020,35873,28894,42852,34571,51.8,48.8,54.8,3537,2265,4810,5.1,3.6,6.6,5273,3876,6669,6402,50.6,42.8,58.5,
TX,Texas,15APR2020,35862,30065,41659,33584,51.7,48.9,54.5,3013,2082,3943,4.3,3.2,5.5,5251,4147,6356,5061,50.8,44.1,57.5,
TX,Texas,16APR2020,36438,30514,42362,31305,54.2,51.3,57.1,2928,2208,3647,4.4,3.5,5.2,5150,4102,6198,5183,50.6,44.3,57.0,
TX,Texas,17APR2020,35979,30189,41769,31160,53.6,50.8,56.4,2929,2209,3650,4.4,3.5,5.2,5290,4263,6317,4840,51.9,45.5,58.4,
TX,Texas,18APR2020,35318,29670,40967,31754,52.8,50.1,55.6,2757,2058,3455,4.1,3.3,5.0,5276,4262,6290,4958,52.3,46.4,58.2,
TX,Texas,19APR2020,34499,28933,40065,32328,51.6,48.9,54.3,2764,2058,3470,4.1,3.3,5.0,5396,4342,6450,4804,52.9,47.0,58.8,
TX,Texas,20APR2020,35471,29614,41327,31525,53.0,50.1,55.9,2891,2286,3495,4.3,3.6,5.0,5450,4392,6508,4510,53.5,47.6,59.3,
TX,Texas,21APR2020,37030,30946,43115,30322,55.1,52.0,58.2,2927,2188,3665,4.4,3.4,5.3,5439,4397,6481,4607,54.4,48.7,60.1,
TX,Texas,22APR2020,37676,31573,43779,28449,56.1,53.1,59.0,2774,2060,3489,4.1,3.3,5.0,5592,4485,6699,4292,55.7,50.0,61.3,
TX,Texas,23APR2020,37411,31273,43548,29363,56.3,53.2,59.3,2905,2139,3671,4.4,3.5,5.3,5309,4240,6377,4722,53.3,46.7,59.8,
TX,Texas,24APR2020,37881,31590,44172,29633,56.8,53.8,59.9,2877,2159,3595,4.3,3.5,5.1,5405,4297,6513,4750,54.1,47.1,61.0,
TX,Texas,25APR2020,36652,30517,42788,30631,54.5,51.5,57.6,2842,2106,3578,4.2,3.4,5.1,5473,4356,6590,4662,54.2,47.0,61.4,
TX,Texas,26APR2020,36177,30263,42091,30528,53.8,50.8,56.8,2919,2104,3735,4.3,3.3,5.3,5486,4413,6558,4577,54.0,47.2,60.7,
TX,Texas,27APR2020,36577,30486,42668,30431,54.8,51.8,57.8,2978,2106,3850,4.5,3.4,5.5,5339,4311,6367,4802,52.8,46.7,58.9,
TX,Texas,28APR2020,38589,32316,44861,28638,57.5,54.5,60.5,3082,2390,3773,4.6,3.8,5.3,5524,4446,6602,4649,54.2,48.0,60.5,
TX,Texas,29APR2020,39387,32964,45811,29149,58.5,55.6,61.4,2973,2186,3760,4.4,3.5,5.3,5518,4437,6600,4823,54.4,48.3,60.5,
TX,Texas,30APR2020,39666,33301,46031,28682,58.1,55.3,60.9,2969,2199,3738,4.4,3.5,5.2,5595,4522,6669,4698,54.5,48.6,60.3,
TX,Texas,01MAY2020,39495,33174,45816,28734,57.6,54.7,60.6,2991,2196,3786,4.4,3.4,5.3,5593,4500,6686,4756,54.3,48.4,60.3,
TX,Texas,02MAY2020,38433,32229,44637,29628,56.3,53.5,59.1,2910,2223,3596,4.3,3.5,5.0,5658,4576,6741,4712,54.5,48.6,60.3,
TX,Texas,03MAY2020,37652,31400,43903,31067,55.3,52.4,58.2,2752,1974,3531,4.0,3.1,5.0,5613,4507,6718,4807,54.4,48.7,60.2,
TX,Texas,04MAY2020,39243,32881,45605,29110,57.1,54.2,59.9,3172,2413,3932,4.6,3.8,5.5,5602,4528,6677,4790,53.7,47.5,59.8,
TX,Texas,05MAY2020,41341,34707,47975,27066,60.4,57.6,63.2,3019,2188,3850,4.4,3.4,5.4,5852,4737,6968,4524,56.3,50.3,62.3,
TX,Texas,06MAY2020,42531,35730,49331,26448,62.0,59.2,64.8,2979,2215,3744,4.3,3.5,5.2,5651,4541,6761,4779,54.5,48.4,60.7,
TX,Texas,07MAY2020,42713,35822,49603,29621,59.3,55.9,62.6,2912,2130,3693,4.0,3.2,4.9,5765,4657,6872,4696,55.2,49.3,61.1,
TX,Texas,08MAY2020,42550,35735,49364,28887,58.8,55.6,62.0,3097,2330,3864,4.3,3.4,5.1,5717,4666,6768,4160,54.7,48.3,61.1,
TX,Texas,09MAY2020,40403,33798,47008,30747,56.8,53.6,59.9,2915,1965,3865,4.1,3.0,5.2,5524,4287,6761,5100,55.9,49.6,62.3,
TX,Texas,10MAY2020,39712,33136,46288,30413,55.8,52.9,58.6,3199,2356,4041,4.5,3.5,5.4,5997,4942,7052,3286,56.5,52.4,60.6,
TX,Texas,11MAY2020,40116,33269,46964,29578,57.2,54.2,60.3,2920,1964,3876,4.2,3.1,5.3,5495,4425,6564,3541,59.1,54.7,63.5,
TX,Texas,12MAY2020,42355,35488,49222,28360,60.4,57.6,63.2,3002,2169,3835,4.3,3.4,5.2,5452,4206,6698,4405,60.1,56.0,64.2,
TX,Texas,13MAY2020,43750,36545,50955,26943,62.0,59.0,65.0,2849,2006,3691,4.0,3.1,5.0,6113,4859,7366,3913,61.2,57.1,65.4,
TX,Texas,14MAY2020,44595,37409,51781,26277,63.1,60.3,65.9,2973,2100,3847,4.2,3.2,5.2,6221,4928,7515,3756,62.3,58.1,66.6,
TX,Texas,15MAY2020,44008,36724,51293,27389,62.1,59.2,65.0,2881,2137,3624,4.1,3.3,4.8,6243,5052,7434,4288,63.0,56.6,69.4,
TX,Texas,16MAY2020,43171,36218,50123,28332,60.5,57.6,63.4,2752,2080,3424,3.9,3.2,4.6,5848,4685,7010,4681,55.6,49.4,61.8,
TX,Texas,17MAY2020,41858,35017,48699,29505,58.7,55.5,61.8,2851,2168,3533,4.0,3.3,4.7,5765,4608,6922,4762,54.8,48.6,60.9,
TX,Texas,18MAY2020,43201,36077,50326,28501,60.5,57.4,63.6,2987,2239,3734,4.2,3.4,5.0,5932,4715,7149,4630,56.2,49.9,62.5,
TX,Texas,19MAY2020,46343,38848,53838,25480,64.4,61.4,67.4,3025,2287,3763,4.2,3.4,5.0,6205,4960,7450,4309,58.5,51.9,65.1,
TX,Texas,20MAY2020,47405,39741,55069,24730,65.9,62.8,69.0,2980,2239,3722,4.1,3.4,4.9,6241,4953,7529,4299,59.4,52.8,66.0,
TX,Texas,21MAY2020,47528,39761,55295,23315,65.6,62.7,68.5,3065,2273,3857,4.2,3.4,5.1,6323,4948,7698,3139,59.3,54.7,64.0,
TX,Texas,22MAY2020,45525,37825,53226,24745,64.2,61.5,66.9,2813,1990,3636,4.0,3.0,4.9,6154,4816,7493,2867,66.0,61.6,70.4,
TX,Texas,23MAY2020,43817,36302,51333,26534,62.7,60.0,65.3,2739,2009,3468,3.9,3.1,4.7,5955,4634,7276,2761,66.5,61.9,71.1,
TX,Texas,24MAY2020,42126,34824,49427,29703,60.1,57.0,63.2,2706,2004,3409,3.9,3.1,4.6,5547,4319,6774,4785,63.9,57.9,69.9,
TX,Texas,25MAY2020,44211,36879,51544,28079,61.3,58.1,64.4,2978,2294,3661,4.1,3.4,4.8,6003,4764,7242,4268,58.1,52.2,63.9,
TX,Texas,26MAY2020,45354,38064,52644,23797,63.0,59.5,66.5,2880,2185,3575,4.0,3.2,4.8,6097,4867,7326,3905,59.3,52.8,65.7,
TX,Texas,27MAY2020,45675,37891,53459,22804,65.7,62.1,69.3,2865,2207,3524,4.1,3.4,4.8,6067,4740,7394,2669,60.6,54.9,66.3,
TX,Texas,28MAY2020,45033,36989,53076,20960,65.7,62.8,68.6,2509,1942,3076,3.7,3.0,4.3,5722,4284,7160,2580,65.8,61.0,70.6,
TX,Texas,29MAY2020,42935,34253,51617,29029,65.1,62.0,68.1,2184,1510,2858,3.3,2.6,4.0,5725,4159,7291,4178,68.3,63.3,73.3,
TX,Texas,30MAY2020,44622,36596,52649,25869,62.3,58.9,65.6,2514,1827,3201,3.5,2.8,4.3,6264,5079,7449,2524,63.5,59.2,67.7,
TX,Texas,31MAY2020,42830,34994,50667,27417,59.9,56.4,63.5,2556,1854,3258,3.6,2.8,4.4,6067,4930,7203,2689,61.4,57.3,65.6,
TX,Texas,01JUN2020,43491,35609,51372,27070,60.6,57.1,64.1,2665,1960,3369,3.7,3.0,4.5,6258,5069,7448,2591,62.9,58.7,67.2,
TX,Texas,02JUN2020,45441,37417,53464,25111,63.4,60.2,66.6,2608,1888,3329,3.6,2.8,4.4,6519,5270,7769,2300,66.1,61.6,70.6,
UT,Utah,01APR2020,2800,1112,4489,2320,54.4,42.0,66.9,346,2,788,6.7,0.0,14.4,393,108,678,298,56.7,40.7,72.6,
UT,Utah,02APR2020,2631,1113,4150,2606,50.0,42.7,57.3,214,88,340,4.1,3.0,5.2,319,91,546,383,45.2,36.9,53.4,
UT,Utah,03APR2020,2489,1019,3958,2695,47.8,38.8,56.7,234,98,371,4.5,3.2,5.8,329,91,568,368,47.0,39.5,54.5,
UT,Utah,04APR2020,2350,963,3736,2770,45.6,36.7,54.6,152,62,242,2.9,2.3,3.6,332,87,577,375,46.8,37.8,55.8,
UT,Utah,05APR2020,2293,913,3673,2863,44.5,34.3,54.7,126,58,195,2.4,1.9,3.0,333,91,576,371,47.3,38.9,55.7,
UT,Utah,06APR2020,2097,778,3416,3056,41.9,32.8,50.9,140,63,216,2.8,2.1,3.4,327,82,573,379,47.3,38.1,56.4,
UT,Utah,07APR2020,2394,1059,3729,2617,47.8,40.1,55.5,203,83,323,4.1,2.9,5.2,310,88,531,383,44.8,36.2,53.4,
UT,Utah,08APR2020,2416,936,3896,2604,48.3,38.4,58.1,196,81,311,3.9,3.0,4.8,330,101,558,363,47.7,39.2,56.2,
UT,Utah,09APR2020,2969,1156,4783,2052,58.6,47.2,70.0,163,55,272,3.2,2.1,4.4,389,119,659,309,55.6,50.2,60.9,
UT,Utah,10APR2020,3033,1352,4714,2023,58.3,50.6,66.0,201,72,331,3.9,2.4,5.4,379,109,650,319,52.4,43.7,61.1,
UT,Utah,11APR2020,2832,1186,4478,2299,55.0,46.6,63.4,174,60,288,3.4,2.0,4.7,339,78,601,384,46.9,35.7,58.1,
UT,Utah,12APR2020,2794,1300,4289,3010,48.3,41.4,55.1,239,117,361,4.2,2.8,5.6,321,69,573,400,44.4,31.4,57.4,
UT,Utah,13APR2020,2229,937,3521,2972,42.4,33.9,51.0,121,18,223,2.3,1.3,3.3,284,60,508,437,40.6,31.4,49.7,
UT,Utah,14APR2020,2268,872,3664,2932,45.4,37.8,52.9,195,49,341,3.9,2.4,5.4,281,46,516,429,46.6,36.8,56.3,
UT,Utah,15APR2020,2305,1180,3429,2757,45.5,38.5,52.6,150,64,236,3.0,2.0,4.0,276,107,445,331,45.1,36.4,53.8,
UT,Utah,16APR2020,2387,1263,3511,2676,47.3,40.0,54.6,192,89,295,3.8,2.7,4.9,276,106,445,324,46.5,39.6,53.4,
UT,Utah,17APR2020,2422,1271,3574,2672,47.6,40.5,54.7,188,73,303,3.7,2.3,5.1,308,116,500,283,52.2,43.9,60.5,
UT,Utah,18APR2020,2351,1214,3488,2719,46.4,39.0,53.7,180,70,291,3.6,2.2,4.9,298,96,500,295,50.3,37.7,63.0,
UT,Utah,19APR2020,2238,1181,3295,2786,44.5,38.4,50.7,152,53,250,3.0,1.8,4.3,281,93,470,328,46.1,34.1,58.2,
UT,Utah,20APR2020,2012,855,3169,3031,39.9,28.2,51.6,187,82,291,3.7,2.5,4.9,275,90,461,313,46.9,37.4,56.4,
UT,Utah,21APR2020,2175,1165,3186,2878,43.0,36.1,49.9,196,72,320,3.9,2.4,5.4,290,102,478,298,49.2,39.8,58.6,
UT,Utah,22APR2020,2373,1250,3495,2674,46.8,40.5,53.1,191,84,297,3.8,2.7,4.8,326,118,535,256,55.6,47.6,63.6,
UT,Utah,23APR2020,2380,1208,3552,2699,46.9,39.4,54.3,224,105,343,4.4,3.1,5.7,326,118,535,269,54.9,46.4,63.3,
UT,Utah,24APR2020,2397,1248,3547,2686,47.2,40.6,53.7,187,82,291,3.7,2.6,4.8,327,122,531,269,54.8,45.1,64.6,
UT,Utah,25APR2020,2368,1173,3564,2668,47.0,39.6,54.4,139,60,218,2.8,2.0,3.6,323,125,521,266,54.8,43.9,65.7,
UT,Utah,26APR2020,2137,1121,3154,2916,42.4,35.6,49.2,172,84,261,3.4,2.6,4.2,304,96,512,282,51.9,40.0,63.8,
UT,Utah,27APR2020,2245,1103,3388,2811,44.4,37.1,51.7,215,103,327,4.3,3.2,5.4,316,124,509,274,53.6,44.2,63.0,
UT,Utah,28APR2020,2368,1229,3508,2687,46.8,40.5,53.2,231,118,343,4.6,3.6,5.6,316,108,523,272,53.7,44.4,63.0,
UT,Utah,29APR2020,2358,1209,3507,2748,46.6,39.5,53.6,221,109,333,4.4,3.4,5.3,309,107,510,283,52.6,42.8,62.4,
UT,Utah,30APR2020,2414,1302,3527,2763,46.6,40.1,53.1,197,88,306,3.8,2.8,4.8,314,114,514,285,52.4,43.2,61.6,
UT,Utah,01MAY2020,2296,1202,3390,2830,44.8,37.9,51.7,203,84,322,4.0,2.7,5.2,299,112,487,292,50.5,41.4,59.6,
UT,Utah,02MAY2020,2220,1168,3272,2891,43.4,37.3,49.6,176,75,276,3.4,2.3,4.5,301,109,492,287,51.1,41.0,61.3,
UT,Utah,03MAY2020,2172,1113,3232,2938,42.5,36.0,49.0,172,68,277,3.4,2.3,4.5,300,104,496,288,51.0,43.1,59.0,
UT,Utah,04MAY2020,2298,1216,3381,2819,45.0,38.4,51.5,240,102,379,4.7,3.3,6.1,311,108,514,334,52.6,44.8,60.5,
UT,Utah,05MAY2020,2426,1286,3565,2724,47.2,39.8,54.6,236,112,360,4.6,3.3,5.9,366,151,581,283,56.7,47.3,66.0,
UT,Utah,06MAY2020,2510,1356,3664,2642,48.7,41.4,56.0,252,114,390,4.9,3.4,6.4,372,151,593,276,57.5,48.7,66.3,
UT,Utah,07MAY2020,2509,1365,3652,2656,48.5,41.3,55.7,252,117,387,4.9,3.6,6.1,381,165,596,274,57.9,50.6,65.3,
UT,Utah,08MAY2020,2564,1288,3841,2879,47.0,39.5,54.4,242,110,375,4.4,3.2,5.7,366,155,577,304,54.6,44.8,64.3,
UT,Utah,09MAY2020,2622,1394,3849,2818,48.1,41.6,54.6,190,76,305,3.5,2.3,4.7,375,166,585,290,56.1,45.0,67.2,
UT,Utah,10MAY2020,2444,1245,3644,3011,44.9,37.5,52.4,220,97,343,4.0,3.0,5.1,338,142,535,333,50.7,42.2,59.2,
UT,Utah,11MAY2020,2486,1322,3651,2990,45.5,39.4,51.6,192,79,306,3.5,2.5,4.6,356,151,562,316,53.2,43.7,62.8,
UT,Utah,12MAY2020,2679,1476,3882,2778,48.9,43.0,54.7,206,90,322,3.8,2.6,4.9,390,176,604,219,59.0,50.5,67.5,
UT,Utah,13MAY2020,2697,1421,3973,2769,49.3,42.8,55.9,224,99,349,4.1,2.9,5.3,359,140,579,264,57.7,49.8,65.5,
UT,Utah,14MAY2020,2736,1432,4039,2737,50.0,43.3,56.7,202,76,328,3.7,2.4,5.0,362,135,589,259,58.3,49.7,66.8,
UT,Utah,15MAY2020,2745,1410,4080,2734,50.1,43.0,57.2,253,113,393,4.6,3.5,5.8,390,155,624,239,62.0,54.5,69.4,
UT,Utah,16MAY2020,2589,1337,3841,2852,47.6,40.5,54.7,222,89,354,4.1,2.7,5.4,355,136,575,289,55.2,44.9,65.4,
UT,Utah,17MAY2020,2564,1383,3745,2878,47.1,40.9,53.4,189,62,315,3.5,2.1,4.8,341,122,561,271,55.8,46.4,65.1,
UT,Utah,18MAY2020,2487,1340,3635,2956,45.7,39.2,52.2,206,86,327,3.8,2.7,4.9,354,139,569,276,56.2,47.3,65.2,
